#,Menu_Item,SKU,Location,Category,Ingredients,Description,Price,Image,Order Online
65,303.Mango,303,Hamilton,BUBBLE TEA,"mango, lime juice, mint, sugar syrup, crushed ice.",,$6.50 ,https://stream.quickposhub.com/5e64a724f8fe46e0b16919c60cb7f5fb.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
66,508.Fruit Addict (L),508,Hamilton,BUBBLE TEA,strawberries/mangoes/pineapples/blueberries/banana slices/orange juice/apple juice/ice cubes,,$8.50 ,https://stream.quickposhub.com/01e0abe8c1dc4c729f2baa0d6b0517fb.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
67,X26L.Vietnamese Pancake,X26L,Hamilton,CHEF'S SPECIAL,"coconut, turmeric, pork, shrimp, fresh herbs, lettuce, fish sauce","Feast your eyes on Banh Xeo, a scrumptious Vietnamese crepe with a savory surprise. Luscious coconut and turmeric batter sizzle up to create the perfect shell for pork or shrimp stuffing! Comes with a side of fresh herbs, lettuce and fish sauce. Enjoy this delightful dish - it's sure to tantalize your taste buds. 
 
**Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note).
",$18.95 ,https://stream.quickposhub.com/7f77bf50bf624d3f9b0e259ac0766e89.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
68,C03L. Pork Blood Congee,C03L,Hamilton,CHEF'S SPECIAL,"white pork blood jelly, white fish, congee, fried onions, white onions, fresh herbs.","Treat your appetite to a comforting bowl of our White Pork Blood Jelly Congee. This dish features succulent pieces of white fish atop an irresistibly creamy and hearty congee, sure to be the highlight of your dining experience! Our congee is topped with crunchy fried onions, white onions and fresh herbs. 
 
**Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note).",$16.50 ,https://stream.quickposhub.com/9e4d366fa6e6437f9542ec6a0185e446.png,
69,E07L.Egg Noodle with Side Soup,E07L,Hamilton,CHEF'S SPECIAL,egg noodles/ broth/ vegetables/ protein (optional)/ seasonings,,$16.95 ,https://stream.quickposhub.com/103550bfb7504c1da335f1043cc8167b.jpg,
70,C04L.BEEF Congee,C04L,Hamilton,CHEF'S SPECIAL,congee/ground beef/white onion/fried onions,"Our succulent beef congee is a must-try! Served with lusciously creamy congee, it's topped with ground beef and garnished with fragrant white onion for an extra punch of flavor. Sweet crunchy fried onions add texture to this tantalizing dish - perfect as part of any meal!
 
**Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note).",$16.50 ,https://stream.quickposhub.com/13780e21e32f43fda4e0cd9fd271a1b2.png,
71,C06L. SEAFOOD Congee,C06L,Hamilton,CHEF'S SPECIAL,shrimps/crabmeat/seafood goodies/fried onions/herbs/white onion.,"Savor a comforting bowl of creamy congee bursting with flavorful seafood! Our generous selection includes succulent shrimps, crabmeat and other delicious seafood goodies - topped off by crunchy fried onions, fragrant herbs and white onion for extra texture.
 
**Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note).",$16.50 ,https://stream.quickposhub.com/ffe69ec22d1d4abfac0607f770a2795d.png,
72,X19L.Tilapia (Ginger Sauce),X19L,Hamilton,CHEF'S SPECIAL,tilapia fillet / soy sauce / ginger / garlic / onion / bell peppers / mushrooms / sugar / cornstarch / vegetable oil / salt / pepper / green onions,"Tilapia, Vegetable and Ginger Fish Sauce
 **Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note).
",$17.95 ,https://stream.quickposhub.com/607393afb8bf40689b4cbae7b4fc7293.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
73,C05L.Pork Intestine Congee,C05L,Hamilton,CHEF'S SPECIAL,pork intestine / pork liver / heart / tongue / blood jelly.,"pork liver, heart, tongue, blood jelly",$16.50 ,https://stream.quickposhub.com/6bdfe8b9727f491aa827be74e58804c0.png,
74,B06L.SHRIMP Udon Noodle,B06L,Hamilton,CHEF'S SPECIAL,"shrimp, udon noodles, signature broth, fried onions, green onions.","Our mouth-watering Udon noodle soup with shrimp is sure to tantalize your taste buds! Delight in our signature broth which holds succulent shrimp and perfect, thick noodles. Topped off with a sprinkle of fried onions plus zesty green onions for the ultimate flavor experience- -this dish will have you coming back for more!
 
**Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note) .
",$17.25 ,https://stream.quickposhub.com/381cf67061f74bbe90122cc6565730cf.png,
75,C01L. FISH Congee,C01L,Hamilton,CHEF'S SPECIAL,white fish / congee / crunchy fried onions / white onions / fresh herbs,"Treat your appetite to a comforting bowl of our White Fish Congee. This dish features succulent pieces of white fish atop an irresistibly creamy and hearty congee, sure to be the highlight of your dining experience! Our congee is topped with crunchy fried onions, white onions and fresh herbs. 
 
**Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note).

",$16.50 ,https://stream.quickposhub.com/f170e34c45dc4581b134112838a8e85a.png,
76,X21L.Marinated FISH (rice),X21L,Hamilton,CHEF'S SPECIAL,"basa fish, sweet and sour sauce, pork belly, white rice","If you're looking for a hearty, delicious dish to warm your soul, look no further than Cá Kho Tộ. This traditional Vietnamese dish is made with succulent pieces of basa fish braised in a sweet and sour sauce, topped with pieces of pork belly . The fish is cooked in a claypot until it's hot and smoking, then served with steamed white rice on the side.
 
**Extra Sauce won't be given with the note.
 (If you require cutlery set, please sele""Add on Cutlery Set"", it won't be given with the note).
",$19.95 ,https://stream.quickposhub.com/acf48c0e12d34b0caee290e804232b7d.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
77,R17L.Fried Rice (Fish+Chicken),R17L,Hamilton,CHEF'S SPECIAL,"chicken, fish, salted fish, peas, carrot, egg.","Chicken, scrambled salted fish, peas, carrot, egg
",$17.50 ,https://stream.quickposhub.com/9ec16ceb0b3e4af4b3b9c88cb1e25a5c.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
78,B07L. CrabMeat Udon Noodle,B07L,Hamilton,CHEF'S SPECIAL, crabmeat / pork / shrimp / fish balls / udon noodles,"Dive into a bowl of our signature soup, an alluring blend of succulent crabmeat, savory pork and shrimp along with delectable fish balls. All served atop pillow-soft udon noodles for the perfect combination!
 
**Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note).
",$17.50 ,https://stream.quickposhub.com/9a2b2ad3597a42a38b856e70a2489c51.png,
79,X24.HANOI Vermicelli,X24,Hamilton,CHEF'S SPECIAL,rice noodles (bun) / pork patties (cha) / thinly sliced pork belly / fresh Vietnamese herbs / sweet chili sauce.,"Indulge in this delightful and light meal of rice noodles (bun) with pork patties (cha), thinly sliced ​​pork belly, fresh Vietnamese herbs, and a lip-smacking sweet chili sauce. In Bun Cha Hanoi, the meat is served apart from the noodles. How to enjoy it? Pick up some bun with your chopsticks dunk them into the savory dipping sauce then mix everything together - let all its flavors burst in your mouth!
 
**Extra Sauce won't be given with the note.
 (If you require cutlery set, please sel""Add on Cutlery Set"", it won't be given with the note).
",$17.50 ,https://stream.quickposhub.com/8801c4db5e3a4e05a7680eb1cd2f5f0c.png,
80,BX01.Banh Xeo BOX,BX01,Hamilton,CHEF'S SPECIAL,"Shrimp, Pork Belly, Rice Flour, Turmeric Powder, Coconut Milk, Water, Bean Sprouts, Cucumbers, Herbs, Pickled Carrots, Daikon, Rice Paper, Rice Noodles, Lettuce, Dipping Sauce.","Delicious Vietnamese Crepe with Shrimp and Pork Belly.   All Banh Xeo boxes come with 1 Banh Xeo, 2 Spring Rolls, Rice Noodles, Bean Sprouts, Cucumbers, Herbs, Pickled Carrots + Daikon, 2 Dipping sauces and Lettuce to wrap it all i",$25.99 ,https://stream.quickposhub.com/8504e3e2bcc3477b8670f17e81e4d9d2.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
81,X20L. Tilapia (Tomato Sauce),X20L,Hamilton,CHEF'S SPECIAL,Tilapia fillet / Tomato sauce / Onions / Bell peppers / Garlic / Olive oil / Salt / Black pepper,"Tilapia, Vegetable and Tomato Sauce",$17.95 ,https://stream.quickposhub.com/5d041c4f40e149ce8e31bfe2d8a9f620.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
82,X23L.Sweet&Sour FISH,X23L,Hamilton,CHEF'S SPECIAL,Basa Fillet / Pineapple / Red Pepper / Green Pepper,"Basa Fillet, Pineapple, Red Pepper, Green Pepper",$19.50 ,https://stream.quickposhub.com/f6a1dc71ea384eb78626ab7026391bf1.png,
83,BX02.VEGE Banh Xeo BOX,BX02,Hamilton,CHEF'S SPECIAL,Tofu / Mushrooms / Rice flour / Coconut milk / Turmeric powder / Green onions / Bean sprouts / Cucumbers / Herbs / Pickled carrots / Daikon / Lettuce / Rice noodles / Spring roll wrappers / Dipping sauces,"Delicious Vietnamese Vegetarian Crepe with Tofu and Mushrooms.   All Banh Xeo boxes come with 1 Banh Xeo, 2 Spring Rolls, Rice Noodles, Bean Sprouts, Cucumbers, Herbs, Pickled Carrots + Daikon, 2 Dipping sauces and Lettuce to wrap it all i",$25.99 ,https://stream.quickposhub.com/8f8da53e08674818bcf90c71e9749070.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
84,X22L.Sweet Sour Soup,X22L,Hamilton,CHEF'S SPECIAL,tamarind broth / fish or shrimp / bean sprouts / tomato / okra / sweet pineapple,"Experience an explosion of exotic flavor with the tantalizing Canh chua! Originating in Vietnam's Mekong Delta, this delectable sweet & sour soup is a perfect blend of tamarind broth and crunchy veggies like bean sprouts, tomato, okra and sweet pineapple. Enjoy this soup with your choice of either fish or shrimp.
 
**Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note).
",$22.50 ,https://stream.quickposhub.com/57eb098e8ece415387f96b81ccdb8486.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
85,B02L.Vermicelli in Tomato Soup,B02L,Hamilton,CHEF'S SPECIAL,Vermicelli noodles / Tomato broth / Pork / Vietnamese sausage / Pork blood jelly cubes / Fried tofu chunks.,"Treat your taste buds to a tantalizing experience with this unique Vietnamese classic! Our Vermicelli Noodle soup is served in an exquisite tomato broth and deliciously enriched with robust layers of pork, mouth-watering Vietnamese sausage, luscious pork blood jelly cubes, and fried tofu chunks . An unforgettable introduction into genuine Vietnamese cuisine awaits you!
 
**Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note) .
",$17.50 ,https://stream.quickposhub.com/eb769bdc4f404e9da61e29243832e898.png,
86,B01L.SPICY Vermicelli in Soup,B01L,Hamilton,CHEF'S SPECIAL,beef slices/ pork/ rice vermicelli noodles/ lemongrass/ fresh herbs/ bean sprouts/ lime juice,"Experience the vibrant flavors of Central Vietnam with Toronto Pho's signature Bún Bò Huế. This hearty and aromatic soup features tender slices of beef, succulent pork, and rice vermicelli noodles immersed in a rich, spicy lemongrass broth. Garnished with fresh herbs, bean sprouts, and a squeeze of lime, this traditional dish is sure to tantalize your taste buds and transport you to the bustling streets of Huế. Indulge in the authentic flavors and cultural heritage of Vietnam with every spoonful of our Bún Bò Huế.
 
**Extra Sauce won 't be given with the note.
 (If you require cutlery set, plea""Add on Cutlery Set"", it won't be given with the note).
",$17.50 ,https://stream.quickposhub.com/fa69bab9496948d79af22e517de5c824.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
87,H01.(RiceNoodle) Special,H01,Hamilton,CHICKEN/PORK BROTH,Rice Noodle / pork liver / heart / squid / shrimp / fish ball / wonton / quail egg.,"Rice Noodle, pork liver, heart, squid, shrimp, fish ball, wonton, quail egg.",$16.95 ,https://stream.quickposhub.com/0c98f10787a44396bd182d565bd72bd8.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
88,E02.(EggNoodle) Seafood,E02,Hamilton,CHICKEN/PORK BROTH,squid / shrimp / fish ball / wonton,"Egg Noodle, Squid, shrimp, fish ball, wonton",$16.95 ,https://stream.quickposhub.com/a555ca269d0b4abf83fc076260806440.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
89,A15.Wonton SOUP,A15,Hamilton,CHICKEN/PORK BROTH,Shrimp Wonton / Fried Onion.,"Shrimp Wonton, Fried Onion",$13.65 ,https://stream.quickposhub.com/6c80697823a04175ba7718eadad3aee6.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
90,H03.(RiceNoodle) Seafood,H03,Hamilton,CHICKEN/PORK BROTH,Squid / shrimp / fish ball / wonton,"Rice Noodle, Squid, shrimp, fish ball, wonton.",$16.95 ,https://stream.quickposhub.com/4ac0e6562a0b4b12b4d1722f7c56cad2.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
91,E03. EggNoodle+ Wonton,E03,Hamilton,CHICKEN/PORK BROTH,Egg noodle/ Wonton/ Shrimp/ BBQ pork.,"Egg Noodle, Shrimp wonton, BBQ pork",$16.95 ,https://stream.quickposhub.com/8c4c17f2bc7b40199397a41757de1c65.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
92,E01.(EggNoodle) Special,E01,Hamilton,CHICKEN/PORK BROTH,Egg noodle / pork liver / pork heart / squid / shrimp / fish ball / wonton / quail egg,"Egg noodle, pork liver, heart, squid, shrimp, fish ball, wonton, quail egg",$16.95 ,https://stream.quickposhub.com/6ae77288f82e481da1dfce04228fb51c.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
93,802.Icy Cold,802,Hamilton,DESSERTS,ice cubes / cold water / syrup / flavoring,,$13.50 ,https://stream.quickposhub.com/6ea8ae6ced684709817f972afe1836bc.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
94,803.All Stars,803,Hamilton,DESSERTS,ground beef / smoked bacon / melted cheddar cheese / lettuce / tomato / pickles / red onion / special sauce / brioche bun,,$13.50 ,https://stream.quickposhub.com/6eb36ac133514764bed70db03354a0ce.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
95,801.Taiwanese,801,Hamilton,DESSERTS,beef broth/soy sauce/rice wine/vinegar/sesame oil/sugar/garlic/ginger/beef slices/noodles/bok choy/green onions/egg.,,$13.50 ,https://stream.quickposhub.com/91964641070a420b8bff86cdfbce6708.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
96,401.Leche Flan,401,Hamilton,DESSERTS,egg yolks/sugar/evaporated milk/vanilla extract.,,$4.75 ,https://stream.quickposhub.com/8df00c5e5d034fb5a5825881dadcd659.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
97,1501.Dinner Set A,1501,Hamilton,PLATTER,"Beef Tenderloin, Roasted Potatoes, Grilled Asparagus, Mixed Green Salad, and Chocolate Cake for dessert.",All platters feed 4-5 people,$65.00 ,https://stream.quickposhub.com/5d44a80ad2b7465f8a4c5d64847e0827.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
98,PL04. Mango Salad PLATTER,PL04,Hamilton,PLATTER,"mixed greens, ripe mango slices, red onion, cherry tomatoes, roasted cashews, dried cranberries, and balsamic vinaigrette dressing.",All platters feed 4-5 people,$60.00 ,https://stream.quickposhub.com/b1fbd27698504338ac2557d4af21452b.jpeg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
99,PL05.Papaya Salad PLATTER,PL05,Hamilton,PLATTER,"shredded green papaya, carrots, cherry tomatoes, peanuts, lime juice, fish sauce, palm sugar, garlic, Thai chili peppers, and cilantro.",All platters feed 4-5 people,$65.00 ,https://stream.quickposhub.com/39738ac97809443e8eb9ce5705427446.jpeg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
100,PL22.SOFT Noodle PLATTER,PL22,Hamilton,PLATTER,"soft noodles, vegetables, choice of protein, special sauce /",All platters feed 4-5 people,$65.00 ,https://stream.quickposhub.com/a4e7c96249924928b08292fcb3c6e25f.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
101,PL09. Fried Rice PLATTER,PL09,Hamilton,PLATTER,"cooked rice / vegetables (such as carrots, peas, and corn) / eggs / chicken / soy sauce / sesame oil / garlic / ginger / scallions / salt / pepper.",All platters feed 4-5 people,$65.00 ,https://stream.quickposhub.com/4bf9ec6925824c34a5e386bb5bc651fe.jpeg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
102,PL01.Chicken Wing PLATTER,PL01,Hamilton,PLATTER,"chicken wings, seasoning, sauce, vegetables, and dipping sauces.",All platters feed 4-5 people,$60.00 ,https://stream.quickposhub.com/c2d98c7f059e4448b7e0133837f69a37.jpeg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
103,PL03.Spring Rolls PLATTER (20),PL03,Hamilton,PLATTER,ground pork / shrimp / garlic / shallots / carrots / bean sprouts / vermicelli noodles / rice paper / sweet chili sauce.,All platters feed 4-5 people,$60.00 ,https://stream.quickposhub.com/73004ddd4bc04a43970f8ec21a29c967.jpeg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
104,PL21. PHO Platter,PL21,Hamilton,PLATTER, / rice noodles / beef broth / sliced beef / beef meatballs / bean sprouts / Thai basil / lime / hoisin sauce / sriracha / jalapenos,All platters feed 4-5 people,$70.00 ,https://stream.quickposhub.com/dd1870b9caeb4af1a1da0ff22721ce6a.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
105,PL08. Padthai PLATTER,PL08,Hamilton,PLATTER,rice noodles/ tofu/ peanuts/ bean sprouts/ scallions/ eggs/ tamarind sauce/ garlic/ chili/ lime.,All platters feed 4-5 people,$65.00 ,https://stream.quickposhub.com/01203617eef4457783e9c80e5f6b9e40.jpeg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
106,PL02. Fresh Roll PLATTER (10),PL02,Hamilton,PLATTER,Rice paper / Vermicelli noodles / Lettuce / Cilantro / Thai basil / Carrots / Cucumbers / Shrimp / Rice paper / Peanut sauce.,All platters feed 4-5 people,$40.00 ,https://stream.quickposhub.com/9ab1b52ce16044a8b5bc64d09d7c7d48.jpeg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
107,PL23. Crispy Noodle PLATTER,PL23,Hamilton,PLATTER,crispy noodles / assorted vegetables / choice of protein / savory sauce.,All platters feed 4-5 people,$65.00 ,https://stream.quickposhub.com/da0720baa27f434494034c0b1737f5c2.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
108,1502.Dinner Set B,1502,Hamilton,PLATTER,Roast beef tenderloin / Garlic mashed potatoes / Seasonal vegetables / Yorkshire pudding / Red wine jus,All platters feed 4-5 people,$105.00 ,https://stream.quickposhub.com/f32e4c533eb24887a28ee7fbaafe0e6f.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
109,R14L.(RICE)Pork+Chick+Crab+Egg,R14L,Hamilton,RICE DISH, Pork/Chicken/Crab/Egg/Steamed Rice/Cabbage/Carrot Pickle/Green Onion/Fish Sauce.,"Served with Steamed Rice, Cabbage and Carrot Pickle, Green Onion and Fish Sauce.
 **Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note).",$18.50 ,https://stream.quickposhub.com/b7197f552d824d9b989445714a25e744.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
110,R01L.(RICE) Porkchop,R01L,Hamilton,RICE DISH,Porkchop/Steamed Rice/Cabbage/Carrot Pickle/Green Onion/Fish Sauce.,"Served with Steamed Rice, Cabbage and Carrot Pickle, Green Onion and Fish Sauce.
 **Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note).",$16.95 ,https://stream.quickposhub.com/045d6b5000914cbfbe1b76f00715398b.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
111,R12L.(RICE)Pork+Chick+Crabmeat,R12L,Hamilton,RICE DISH,/ Pork / Chicken / Crabmeat / Steamed Rice / Cabbage / Carrot / Green Onion / Fish Sauce,"Served with Steamed Rice, Cabbage and Carrot Pickle, Green Onion and Fish Sauce.
 **Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note).",$17.50 ,https://stream.quickposhub.com/e6a5760c8def434eb1a65fdb30a0acb3.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
112,R11L.(RICE)Pork+Chick+Egg,R11L,Hamilton,RICE DISH,Pork / Chicken / Egg / Steamed Rice / Cabbage / Carrot Pickle / Green Onion / Fish Sauce.,"Served with Steamed Rice, Cabbage and Carrot Pickle, Green Onion and Fish Sauce.
 **Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note).",$17.50 ,https://stream.quickposhub.com/e1d3e3568164492f93d3bb25e4235c36.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
113,R06L.(RICE) Porkchop+Beef,R06L,Hamilton,RICE DISH," Porkchop, Beef, Steamed Rice, Cabbage, Carrot Pickle, Green Onion, Fish Sauce","Served with Steamed Rice, Cabbage and Carrot Pickle, Green Onion and Fish Sauce.
 **Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note).",$16.95 ,https://stream.quickposhub.com/03b1873fc172410b81e9d379a33543cf.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
114,R03L.(RICE) Beef,R03L,Hamilton,RICE DISH,Beef / Steamed Rice / Cabbage / Carrot / Pickle / Green Onion / Fish Sauce.,"Served with Steamed Rice, Cabbage and Carrot Pickle, Green Onion and Fish Sauce.
 **Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note).",$16.95 ,https://stream.quickposhub.com/7b3c43ac33484cf996775467002cabf6.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
115,R02L.(RICE) Chicken,R02L,Hamilton,RICE DISH,"Chicken, Steamed Rice, Cabbage, Carrot, Green Onion, Fish Sauce.","Served with Steamed Rice, Cabbage and Carrot Pickle, Green Onion and Fish Sauce.
 **Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note).",$16.95 ,https://stream.quickposhub.com/0456b8f7743b46a78bcd64e91c8b4a61.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
116,R04L.(RICE) Grilled Pork,R04L,Hamilton,RICE DISH,"Grilled Pork, Steamed Rice, Cabbage, Carrot, Green Onion, Fish Sauce.","Served with Steamed Rice, Cabbage and Carrot Pickle, Green Onion and Fish Sauce.
 **Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note).",$16.95 ,https://stream.quickposhub.com/466e6dba9c1242e880e520c3c2a1e17a.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
117,R13L.(RICE)Beef+Chick+Crabmeat,R13L,Hamilton,RICE DISH,Beef / Chicken / Crabmeat / Steamed Rice / Cabbage / Carrot Pickle / Green Onion / Fish Sauce,"Served with Steamed Rice, Cabbage and Carrot Pickle, Green Onion and Fish Sauce.
 **Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note).",$17.50 ,https://stream.quickposhub.com/9dffa870daec41b78005ec0a8d16ff00.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
118,R05L.(RICE) Porkchop+Chicken,R05L,Hamilton,RICE DISH,"Porkchop, Chicken, Steamed Rice, Cabbage, Carrot, Green Onion, Fish Sauce","Served with Steamed Rice, Cabbage and Carrot Pickle, Green Onion and Fish Sauce.
 **Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note).",$16.95 ,https://stream.quickposhub.com/d039e985477d481f9370b83d96f695b0.jpg,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
119,S01L.Papaya Salad w/BeefJerky,S01L,Hamilton,SALAD,Green Shredded Papaya / Carrots / House Sauce / Beef Jerky,"Our signature Papaya Salad is a must-try! We have taken this classic Vietnamese dish to another level. Get ready for an explosion of flavor with the sweet and tangy medley of Green Shredded Papaya, Carrots, our homemade House Sauce and freshly made Beef Jerky . Let your taste buds be tantalized by this distinctive flavor and texture combination!
 
**Extra Sauce won't be given with the note.
 (If you require cutlery set, please select ""Add on Cutlery Set"", it won't be given with the note).
",$16.50 ,https://stream.quickposhub.com/c3b850a98f0642e19a176879eb9c6815.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
120,S02L.Mango SALAD (Shrimp),S02L,Hamilton,SALAD,mangoes / shrimp / cashews / red peppers / green peppers / avocado.,"Toronto Pho's Mango Salad is bursting with flavor and texture! Enjoy the perfect combination of juicy mangoes, succulent shrimp, crunchy cashews, sweet red peppers, zesty green peppers, and creamy avocado. This dish is sure to tantalize your taste buds! Try it today – you won't regret it!
  
**Extra Sauce won't be given with the note.
 (If you require cutlery set, please selec""Add on Cutlery Set"", it won't be given with the note).
",$16.50 ,https://stream.quickposhub.com/7972920b57624f1c8c8d01a2120179f4.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
121,S03L.Mango SALAD (Chicken),S03L,Hamilton,SALAD,sweet mangoes / succulent marinated chicken / crunchy cashews / red peppers / zesty kick / creamy avocado slices / green peppers,"Toronto Pho's Mango Salad is the perfect harmony of texture and flavor! With sweet mangoes, succulent marinated chicken, crunchy cashews, red peppers with a zesty kick, creamy avocado slices and green peppers – this dish will undoubtedly win you over. The perfect side dish or appetizer.  
 
**Extra Sauce won't be given with the note.
 (If you require cutlery set, please sele""Add on Cutlery Set"", it won't be given with the note).
",$16.50 ,https://stream.quickposhub.com/683eacd62221446389973f1ec86244d5.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
122,S04L.Mango SALAD (Tofu),S04L,Hamilton,SALAD,Mangoes/ Tofu/ Cashews/ Red peppers/ Avocado/ Green peppers.,"Toronto Pho's Mango Salad is the ultimate combination of deliciousness and freshness! The sweet tangy mangoes, fried tofu chunks, crunchy cashews, zesty red peppers, creamy avocado slices and green peppers – this dish will leave you wanting more. Can be enjouyed as a side or an appetizer to tantalize your taste buds!  
 
**Extra Sauce won't be given with the note.
 (If you require cutlery set, please sele""Add on Cutlery Set"", it won't be given with the note).
",$16.50 ,https://stream.quickposhub.com/04c84e86b03441be8b06b624b130d77e.png,https://cloud.quickposhub.com/onlineorder/#/pages/order/index?hotelid=102503&fc=up
